publication,filename,archiveType,variableType,proxyObservationType,units,rank,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SpruceCreek.Church.1981.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-StarrigawanOldSitka.Kaiser.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-STREC.Gennaretti.2014.lpd,tree,measured,Unnamed,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-Sugarloaf.Kenigsberg.2013.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Trsgi,NA,1,Temperature,Air,Air Temperature,deg C
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunshineMeadows.Colenutt.1995.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SunwaptaPass.Schweingruber.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SurpriseValley.Luckman.2001.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-SylvanPassbeiCody.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TamarackBowl.Sauchyn.2016.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TimberGapUpper.Graybill.1995.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TogwateePass.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-TwistedTreeHeartrotHill.Jacoby.1989.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-UpperWrightLakes.Graumlich.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VancouverCyprusProvincialPark.Briffa.1996.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-VicaryMine.Sauchyn.2016.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa069.Peterson.1994.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-wa071.Peterson.1994.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Trsgi,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,TRW,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WindyRidgeAlaska.D'Arrigo.2005.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Density,g/cm3,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,MXD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,ARS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Corrs,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Rbar,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,SD,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,SE,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,EPS,NA,NA,NA,NA,NA,NA
wiki_lipd_files,NAm-WrangellsComposite.D'Arrigo.2006.lpd,tree,measured,Core,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-YellowMountainRidge.King.2002.lpd,tree,measured,Samplecount,count,NA,NA,NA,NA,NA
PAGES2kv2,NAm-YellowMountainRidge.King.2002.lpd,tree,measured,Segment,NA,NA,NA,NA,NA,NA
PAGES2kv2,NAm-YellowMountainRidge.King.2002.lpd,tree,measured,Ringwidth,cm,NA,NA,NA,NA,NA
PAGES2kv2,NAm-YellowMountainRidge.King.2002.lpd,tree,measured,Trsgi,NA,1,Temperature,Air Surface,Air Surface Temperature,deg C
PAGES2kv2,NAm-YellowMountainRidge.King.2002.lpd,tree,measured,Residual,NA,NA,NA,NA,NA,NA
