authorName,archiveType,proxyObservationType,units,interpretation/variable,interpretation/variableDetail,inferredVariable,inferredVarUnits
Daniel A. Dixon,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Spruce W. Schoenemann,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Bradley R. Markle,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Tyler J. Fudge,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
David P. Schneider,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Andrew J. Schauer,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Rebecca P. Teel,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Bruce H. Vaughn,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Landon Burgener,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Jessica Williams,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
Elena Korotkikh,glacier ice,Dd,permil,NA,Air Condensationlevel,NA,NA
B. M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
R. M. Koerner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K. K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. O. Rasmussen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. P. Steffensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
A. M. Svensson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Opel,glacier ice,Thickness,mwe,NA,NA,NA,NA
D. Fritzsche,glacier ice,Thickness,mwe,NA,NA,NA,NA
H. Meyer,glacier ice,Thickness,mwe,NA,NA,NA,NA
T. Opel,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Fritzsche,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. Meyer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Opel,glacier ice,Na,ng/g,NA,Na,NA,NA
D. Fritzsche,glacier ice,Na,ng/g,NA,Na,NA,NA
H. Meyer,glacier ice,Na,ng/g,NA,Na,NA,NA
J. A. Björklund,tree,Density,NA,NA,Air Surface,NA,NA
B. E. Gunnarson,tree,Density,NA,NA,Air Surface,NA,NA
K. Seftigen,tree,Density,NA,NA,Air Surface,NA,NA
J. Esper,tree,Density,NA,NA,Air Surface,NA,NA
H. W. Linderholm,tree,Density,NA,NA,Air Surface,NA,NA
J. A. Björklund,tree,Blue Intensity,NA,NA,Air Surface,NA,NA
B. E. Gunnarson,tree,Blue Intensity,NA,NA,Air Surface,NA,NA
K. Seftigen,tree,Blue Intensity,NA,NA,Air Surface,NA,NA
J. Esper,tree,Blue Intensity,NA,NA,Air Surface,NA,NA
H. W. Linderholm,tree,Blue Intensity,NA,NA,Air Surface,NA,NA
Jesper A. Björklund,tree,Density,NA,NA,Air Surface,NA,NA
Björn E. Gunnarson,tree,Density,NA,NA,Air Surface,NA,NA
Paul J. Krusic,tree,Density,NA,NA,Air Surface,NA,NA
Håkan Grudd,tree,Density,NA,NA,Air Surface,NA,NA
Torbjörn Josefsson,tree,Density,NA,NA,Air Surface,NA,NA
Lars Östlund,tree,Density,NA,NA,Air Surface,NA,NA
Hans W. Linderholm,tree,Density,NA,NA,Air Surface,NA,NA
E. Isaksson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Divine,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Kohler,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Martma,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
V. Pohjola,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. Motoyama,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
O. Watanabe,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K. R Briffa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. V Shishov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
T. M Melvin,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
H. Grudd,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
R. M Hantemirov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
M. Eronen,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
M. M Naurzbaev,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Elizabeth K. Thomas,lake sediment,Layer Thickness,mm,NA,Air Surface,NA,NA
Jason P. Briner,lake sediment,Layer Thickness,mm,NA,Air Surface,NA,NA
Elizabeth K. Thomas,lake sediment,Layer Thickness,mm,NA,Air Surface,NA,NA
Jason P. Briner,lake sediment,Layer Thickness,mm,NA,Air Surface,NA,NA
Broxton W. Bird,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Mark B. Abbott,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Bruce P. Finney,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Barbara Kutchko,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
W. Dansgaard,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Moller,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
C. C. Langway,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
B.M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
P.D. Jones,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.R. Briffa,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H.B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S.J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
R. M. Koerner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
W. S. B. Paterson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
W. Dansgaard,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
N. Gundestrup,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
N. Reeh,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
B.M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
P.D. Jones,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.R. Briffa,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H.B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S.J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Mccarroll,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
N. J. Loader,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
R. Jalkanen,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
M. H. Gagen,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
H. Grudd,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
B. E. Gunnarson,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
A. J. Kirchhefer,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
M. Friedrich,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
H. W. Linderholm,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
M. Lindholm,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
T. Boettger,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
S. O. Los,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
S. Remmele,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Y. M. Kononov,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Y. H. Yamazaki,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
G. H. Young,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
E. Zorita,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
P. M. Grootes,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Stuiver,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
B.M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
P.D. Jones,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.R. Briffa,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H.B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S.J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Nicholas P. Mckay,lake sediment,Thickness,cm,NA,NA,NA,NA
Darrell S. Kaufman,lake sediment,Thickness,cm,NA,NA,NA,NA
Neal Michelutti,lake sediment,Thickness,cm,NA,NA,NA,NA
Nicholas P. Mckay,lake sediment,Duration,AD,NA,NA,NA,NA
Darrell S. Kaufman,lake sediment,Duration,AD,NA,NA,NA,NA
Neal Michelutti,lake sediment,Duration,AD,NA,NA,NA,NA
Nicholas P. Mckay,lake sediment,Biogenic Silica,mg/g,NA,NA,NA,NA
Darrell S. Kaufman,lake sediment,Biogenic Silica,mg/g,NA,NA,NA,NA
Neal Michelutti,lake sediment,Biogenic Silica,mg/g,NA,NA,NA,NA
Darren J. Larsen,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Gifford H. Miller,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Áslaug Geirsdóttir,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
Thorvaldur Thordarson,lake sediment,Thickness,cm,NA,Air Surface,NA,NA
M.K. Hughes,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
R. Touchan,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
G. Funkhouser,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E.A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
S. Shiyatov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Peng Zhang,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Hans W. Linderholm,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Björn E. Gunnarson,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Jesper Björklund,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Deliang Chen,tree,Maximum Latewood Density,NA,NA,Air Surface,NA,NA
Jesper A. Björklund,tree,Density,NA,NA,Air Surface,NA,NA
Björn E. Gunnarson,tree,Density,NA,NA,Air Surface,NA,NA
Paul J. Krusic,tree,Density,NA,NA,Air Surface,NA,NA
Håkan Grudd,tree,Density,NA,NA,Air Surface,NA,NA
Torbjörn Josefsson,tree,Density,NA,NA,Air Surface,NA,NA
Lars Östlund,tree,Density,NA,NA,Air Surface,NA,NA
Hans W. Linderholm,tree,Density,NA,NA,Air Surface,NA,NA
W. J. D'Andrea,lake sediment,Uk37,NA,NA,NA,NA,NA
D. A. Vaillencourt,lake sediment,Uk37,NA,NA,NA,NA,NA
N. L. Balascio,lake sediment,Uk37,NA,NA,NA,NA,NA
A. Werner,lake sediment,Uk37,NA,NA,NA,NA,NA
S. R. Roof,lake sediment,Uk37,NA,NA,NA,NA,NA
M. Retelle,lake sediment,Uk37,NA,NA,NA,NA,NA
R. S. Bradley,lake sediment,Uk37,NA,NA,NA,NA,NA
D. Mccarroll,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
N.J. Loader,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
R. Jalkanen,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
M.H. Gagen,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
H. Håkan Grudd,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
B.E. Gunnarson,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
A.J. Kirchhefer,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
M. Friedrich,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
H.W. Linderholm,tree,Maximum Latewood Density,NaN,NA,Air Surface,NA,NA
D. Mccarroll,tree,Tree Ring Width,NaN,NA,NA,NA,NA
N.J. Loader,tree,Tree Ring Width,NaN,NA,NA,NA,NA
R. Jalkanen,tree,Tree Ring Width,NaN,NA,NA,NA,NA
M.H. Gagen,tree,Tree Ring Width,NaN,NA,NA,NA,NA
H. Håkan Grudd,tree,Tree Ring Width,NaN,NA,NA,NA,NA
B.E. Gunnarson,tree,Tree Ring Width,NaN,NA,NA,NA,NA
A.J. Kirchhefer,tree,Tree Ring Width,NaN,NA,NA,NA,NA
M. Friedrich,tree,Tree Ring Width,NaN,NA,NA,NA,NA
H.W. Linderholm,tree,Tree Ring Width,NaN,NA,NA,NA,NA
D. Mccarroll,tree,NA,NaN,NA,NA,NA,NA
N.J. Loader,tree,NA,NaN,NA,NA,NA,NA
R. Jalkanen,tree,NA,NaN,NA,NA,NA,NA
M.H. Gagen,tree,NA,NaN,NA,NA,NA,NA
H. Håkan Grudd,tree,NA,NaN,NA,NA,NA,NA
B.E. Gunnarson,tree,NA,NaN,NA,NA,NA,NA
A.J. Kirchhefer,tree,NA,NaN,NA,NA,NA,NA
M. Friedrich,tree,NA,NaN,NA,NA,NA,NA
H.W. Linderholm,tree,NA,NaN,NA,NA,NA,NA
Scott F. Lamoureux,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
Raymond S. Bradley,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
J.J. Moore,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
K.A. Hughen,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
G.H. Miller,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
J.T. Overpeck,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
E Haltiahovi,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
T Saarinen,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
M Kukkonen,lake sediment,Thickness,mm,NA,Air Surface,NA,NA
Antti E.K. Ojala,lake sediment,X_Radiograph_Dark_Layer,dark/sum,NA,Air Surface,NA,NA
Teija Alenius,lake sediment,X_Radiograph_Dark_Layer,dark/sum,NA,Air Surface,NA,NA
G. M. Macdonald,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
R. A. Case,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. M. Szeicz,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Dmitry Divine,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Elisabeth Isaksson,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Tonu Martma,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Harro A.J. Meijer,glacier ice,D18O,permil,NA,Air Surface,NA,NA
John Moore,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Veijo Pohjola,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Roderik S.W. Van De Wal,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Fred Godtliebsen,glacier ice,D18O,permil,NA,Air Surface,NA,NA
Timothy L. Cook,lake sediment,Mass Flux,g/cm2a,NA,Air 600M,NA,NA
Raymond S. Bradley,lake sediment,Mass Flux,g/cm2a,NA,Air 600M,NA,NA
Joseph S. Stoner,lake sediment,Mass Flux,g/cm2a,NA,Air 600M,NA,NA
Pierre Francus,lake sediment,Mass Flux,g/cm2a,NA,Air 600M,NA,NA
B. M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. O. Rasmussen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K. K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. L. Buchardt,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
I. K. Seierstad,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M.-L. Siggaard-Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. P. Steffensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
A. Svensson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Olsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Heinemeier,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. Fischer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Werner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Wagenbach,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Schwager,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Thorsteinnson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
F. Wilhelms,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Kipfstuhl,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. Sommer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. Fischer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Werner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Wagenbach,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Schwager,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Thorsteinnson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
F. Wilhelms,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Kipfstuhl,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. Sommer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. Fischer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Werner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Wagenbach,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
M. Schwager,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
T. Thorsteinnson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
F. Wilhelms,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. Kipfstuhl,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. Sommer,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Junichi Okuyama,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Hideki Narita,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Takeo Hondoh,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Roy M. Koerner,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Lea Schneider,tree,Density,NA,NA,Air Surface,NA,NA
Jason E. Smerdon,tree,Density,NA,NA,Air Surface,NA,NA
Ulf Büntgen,tree,Density,NA,NA,Air Surface,NA,NA
Rob J. S. Wilson,tree,Density,NA,NA,Air Surface,NA,NA
Vladimir S. Myglan,tree,Density,NA,NA,Air Surface,NA,NA
Alexander V. Kirdyanov,tree,Density,NA,NA,Air Surface,NA,NA
Jan Esper,tree,Density,NA,NA,Air Surface,NA,NA
Christophe Kinnard,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Christian M. Zdanowicz,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
David A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Elisabeth Isaksson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Anne De Vernal,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Lonnie G. Thompson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
B. M. Vinther,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
H. B. Clausen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
R. M. Koerner,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. J. Johnsen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K. K. Andersen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
D. Dahl-Jensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
S. O. Rasmussen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
J. P. Steffensen,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
A. M. Svensson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
K.A. Hughen,lake sediment,Thickness,mm,NA,Na,NA,NA
J.T. Overpeck,lake sediment,Thickness,mm,NA,Na,NA,NA
R.F. Anderson,lake sediment,Thickness,mm,NA,Na,NA,NA
H.P. Sejrup,marine sediment,D18O,permil,NA,Sea Surface,NA,NA
H. Haflidason,marine sediment,D18O,permil,NA,Sea Surface,NA,NA
J.T. Andrews,marine sediment,D18O,permil,NA,Sea Surface,NA,NA
Jesper A. Björklund,tree,Density,NA,NA,Air Surface,NA,NA
Björn E. Gunnarson,tree,Density,NA,NA,Air Surface,NA,NA
Paul J. Krusic,tree,Density,NA,NA,Air Surface,NA,NA
Håkan Grudd,tree,Density,NA,NA,Air Surface,NA,NA
Torbjörn Josefsson,tree,Density,NA,NA,Air Surface,NA,NA
Lars Östlund,tree,Density,NA,NA,Air Surface,NA,NA
Hans W. Linderholm,tree,Density,NA,NA,Air Surface,NA,NA
T. M. Melvin,tree,Density,count,NA,NA,NA,NA
H. Grudd,tree,Density,count,NA,NA,NA,NA
K. R. Briffa,tree,Density,count,NA,NA,NA,NA
Christophe Kinnard,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Christian M. Zdanowicz,glacier ice,Melt,percent,NA,Air Surface,NA,NA
David A. Fisher,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Elisabeth Isaksson,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Anne De Vernal,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Lonnie G. Thompson,glacier ice,Melt,percent,NA,Air Surface,NA,NA
Christophe Kinnard,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Christian M. Zdanowicz,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
David A. Fisher,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Elisabeth Isaksson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Anne De Vernal,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Lonnie G. Thompson,glacier ice,D18O,permil,NA,Air Condensationlevel,NA,NA
Rosanne D'Arrigo,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Rob Wilson,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Gordon Jacoby,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Irina P. Panyushkina,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Dmitriy V. Ovtchinnikov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Mikhail F. Adamenko,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Dmitriy Ovtchinnikov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Mikhail Adamenko,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Irina Panyushkina,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Irina P. Panyushkina,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Dmitriy V. Ovtchinnikov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Mikhail F. Adamenko,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
V. N. Magda,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
J. Block,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
O. Ch. Oidupaa,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
E. A. Vaganov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Irina P. Panyushkina,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Dmitriy V. Ovtchinnikov,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Mikhail F. Adamenko,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Edward R. Cook,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
Paul J. Krusic,tree,Tree Ring Standardized Growth Index,NA,NA,Air Surface,NA,NA
